Country,Region/City,Tour Name,Default Time of Start,Number of days,EXCLUDED DATES,NOTES,PL TL YES/NO,num_pax,price
Vietnam,Ninh Binh,Ninh Binh 1D,08:00AM,2,"
28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2026",,YES,7,121.6093294460641
Vietnam,HCMC,Saigon Package (SG Full no 2-decker + By night / Delta 1d),"D1: 08:30AM 
D2: 08:00 AM",2,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,NO,7,184.4116326530612
Vietnam,HCMC,Saigon Package (SG Full no 2-decker + By night / Delta 1d),"D1: 08:30AM 
D2: 08:00 AM",2,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,YES,7,252.0808163265306
Vietnam,HCMC,PQC combo: City Haft + By night + Mekong Delta 1D ,"Day 1:  09:00AM or 10:00AM -  depend on the flight time
Day 2: 08:00AM
",2,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,NO,7,211.3501574344024
Vietnam,HCMC,PQC combo: City Haft + By night + Mekong Delta 1D ,"Day 1:  09:00AM or 10:00AM -  depend on the flight time
Day 2: 08:00AM
",2,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,YES,7,264.7732403165348
Vietnam,Short tour,Saigon & Mekong from Nha Trang,,2,"""27/01- 02/02/2025
30/04-01/05/2025
02/09/2025""",PLS ALWAYS CHECK FLIGHTS,NO,7,
Vietnam,Short tour,Saigon & Mekong from Nha Trang,,2,"""27/01- 02/02/2025
30/04-01/05/2025
02/09/2025""",PLS ALWAYS CHECK FLIGHTS,YES,7,
Vietnam,HCMC,Package Saigon from Mui Ne (SG Full no 2-decker + By night / Delta 1d),,2,"01-02/01/2025
27/01-02/02/2025
07/04/2025
30/04-01/05/2025
02/09/2025
30-31/12/2025",,YES,7,371.573527696793
Vietnam,HCMC,Package Saigon from Mui Ne (SG Full no 2-decker + By night / Delta 1d),,2,"01-02/01/2025
27/01-02/02/2025
07/04/2025
30/04-01/05/2025
02/09/2025
30-31/12/2025",,NO,7,246.1142565597667
Vietnam,HCMC,Package Saigon from Ho Tram (SG Full no 2-decker + By night / Delta 1d),,2,"01-02/01/2025
27/01-02/02/2025
07/04/2025
30/04-01/05/2025
02/09/2025
30-31/12/2025",,YES,7,307.4977259475218
Vietnam,HCMC,Package Saigon from Ho Tram (SG Full no 2-decker + By night / Delta 1d),,2,"01-02/01/2025
27/01-02/02/2025
07/04/2025
30/04-01/05/2025
02/09/2025
30-31/12/2025",,NO,7,237.7760641399417
Vietnam,Mekong Delta,Mekong Delta 3D back to Saigon,"D1: 08:00AM
D2: 06:00AM
D3: 08:00AM",3,"01-02/01/2025
27/01-02/02/2025
07/04/2025
30/04-01/05/2025
02/09/2025
30-31/12/2025",,NO,7,351.6382040816326
Vietnam,Mekong Delta,Mekong Delta 3D back to Saigon,"D1: 08:00AM
D2: 06:00AM
D3: 08:00AM",3,"01-02/01/2025
27/01-02/02/2025
07/04/2025
30/04-01/05/2025
02/09/2025
30-31/12/2025",,YES,7,405.2358717201166
Vietnam,HCMC ,Package from Phuket: Saigon Haft + Mekong Delta 1D,"Day 1: 02:00PM
Day 2: 08:00AM
Day 3: 05:30 AM or depend on the flight",3,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",PLS ALWAYS CHECK FLIGHTS,NO,7,275.374980424823
Vietnam,HCMC ,Package from Phuket: Saigon Haft + Mekong Delta 1D,"Day 1: 02:00PM
Day 2: 08:00AM
Day 3: 05:30 AM or depend on the flight",3,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",PLS ALWAYS CHECK FLIGHTS,YES,7,310.9817875885049
Vietnam,Hue,Package: Hue + Hoi An,"Day 1: 08:00AM
Day 2: 10:00AM
Day 3: 08:30AM",3,24/01-10/02/2025,,NO,7,413.564139941691
Vietnam,HCMC,PQC combo: City Haft + By night + Mekong Delta 1D + Cu Chi,"Day 1:  09:00AM or 10:00AM -  depend on the flight time
Day 2: 08:00AM
Day 3: 07:30AM",3,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",PLS ALWAYS CHECK FLIGHTS,NO,7,360.0032186588922
Vietnam,HCMC,PQC combo: City Haft + By night + Mekong Delta 1D + Cu Chi,"Day 1:  09:00AM or 10:00AM -  depend on the flight time
Day 2: 08:00AM
Day 3: 07:30AM",3,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",PLS ALWAYS CHECK FLIGHTS,YES,7,440.9722199083716
Vietnam,HCMC,PQC combo: City Haft + By night + Mekong Delta 2D Ba Danh,"Day 1: 09:00AM or 10:00AM -  depend on the flight time
Day 2: 08:00AM
Day 3: 10:00AM",3,"25/01- 02/02/2025
30/04-01/05/2025
02/09/2025",PLS ALWAYS CHECK FLIGHTS,NO,7,278.994472303207
Vietnam,HCMC,PQC combo: City Haft + By night + Mekong Delta 2D Ba Danh,"Day 1: 09:00AM or 10:00AM -  depend on the flight time
Day 2: 08:00AM
Day 3: 10:00AM",3,"25/01- 02/02/2025
30/04-01/05/2025
02/09/2025",PLS ALWAYS CHECK FLIGHTS,YES,7,346.3038525614327
Vietnam,Sapa,Sapa 3D private bus,"Day 1: 09:00AM
Day 2: 09:00AM
Day 3: 09:00AM, back to Hanoi 02:00PM",3,"28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,NO,7,486.9250000000001
Vietnam,Sapa,Sapa 3D private bus,"Day 1: 07:00AM
Day 2: 09:00AM
Day 3: 09:00AM, back to Hanoi 02:00PM",3,"28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,YES,7,569.8041516034987
Vietnam,Short tour,Hanoi & Ha Long from Nha Trang,,3,"""02/09/2024
28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025""",PLS ALWAYS CHECK FLIGHTS,NO,7,
Vietnam,Short tour,Hanoi & Ha Long from Nha Trang,,3,"""02/09/2024
28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025""",PLS ALWAYS CHECK FLIGHTS,YES,7,
Cambodia,Siem Reap,Siem Reap 3 days 2 nights (hotel Memoire D'Angkor Hotel),,3,22/12/2025 - 06/01/2026,,YES,7,502.2357142857143
Cambodia,Siem Reap,Siem Reap 3 days 2 nights (hotel Memoire D'Angkor Hotel),,3,22/12/2025 - 06/01/2026,,NO,7,327.6
Malaysia,Kuching,4-Days Highlights of Kuching 4* hotel (01 April 2025 – 31 March 2026),,4,,,NO,7,544.1571428571428
Malaysia,Kuching,4-Days Highlights of Kuching 4* hotel (01/10 - 31 Mar 2025),,4,,,NO,7,517.8
Malaysia,Kuching,4-Days Highlights of Kuching 5* hotel (01 April 2025 – 31 March 2026),,4,,,NO,7,700.8428571428572
Malaysia,Kuching,4-Days Highlights of Kuching 5* hotel (01/10 - 31 Mar 2025),,4,,,NO,7,690.9428571428572
Thailand,Bangkok,Bangkok - Kanchanburi - Ayuttyaha 4D,,4,,,NO,7,
Vietnam,Ha Giang,"Ha Giang 3,5D","Night 1: 08:00PM
Day 1: 07:30AM
Day 2: 08:00AM
Day 3: 08:00AM trek and arrive back to Hanoi 08:00PM",4,"28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,NO,7,397.4681632653061
Vietnam,Mai Chau,Mai Chau + Ninh Binh tour 4D,"Day 1: 07:30-08:00AM
Day 2: 08:00AM
Day 3: depend",4,28/01-02/02/2025,,NO,7,554.8935860058309
Vietnam,HCMC,Package from Bangkok: City + Mekong + Cooking Cu Chi,"Day 1: around noon arrival - depend on the flight
Day 2: 08:00AM
Day 3: 07:00AM",4,"01/01/2025
25/01-02/02/2025
07/04/2025
30/04-01/05/2025
02/09/2025",,NO,7,424.711807580175
Vietnam,HCMC,Package from Bangkok: City + Mekong + Cooking Cu Chi,"Day 1: around noon arrival - depend on the flight
Day 2: 08:00AM
Day 3: 07:00AM",4,"01/01/2025
25/01-02/02/2025
07/04/2025
30/04-01/05/2025
02/09/2025",,YES,7,520.9769979175344
Vietnam,Hanoi,Hanoi - Ha Long from PQC tour ,,4,"01-03/01/2025
27/01- 08/02/2025
29/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,NO,7,
Vietnam,Hanoi,Hanoi - Ha Long from PQC tour ,,4,"01-03/01/2025
27/01- 08/02/2025
29/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,YES,7,
Cambodia,Siem Reap,Siem Reap 4 days 3 nights (hotel Memoire D'Angkor Hotel),,4,22/12/2025 - 06/01/2026,,YES,7,620.9857142857143
Cambodia,Siem Reap,Siem Reap 4 days 3 nights (hotel Memoire D'Angkor Hotel),,4,22/12/2025 - 06/01/2026,,NO,7,417.6
Vietnam,Hanoi & HCMC,5 days Iconic Vietnam from Phu Quoc,,5,"27/01/2025 - 02/02/2025
30/04-01/05/2025
02/09/2025
24/12/2025
31/12/2025",,NO,7,
Vietnam,Hanoi & HCMC,5 days Iconic Vietnam from Phu Quoc,,5,"27/01/2025 - 02/02/2025
30/04-01/05/2025
02/09/2025
24/12/2025
31/12/2025",,YES,7,
Cambodia,Siem Reap,Siem Reap 5 days 4 nights (hotel Memoire D'Angkor Hotel),,5,22/12/2025 - 06/01/2026,,YES,7,815.3571428571429
Cambodia,Siem Reap,Siem Reap 5 days 4 nights (hotel Memoire D'Angkor Hotel),,5,22/12/2025 - 06/01/2026,,NO,7,564.0
Cambodia,Siem Reap - Phnom Penh,Siem Reap - Phnom Penh  5 days 4 nights (hotel Memoire D'Angkor + Capri Hotel),,5,22/12/2025 - 06/01/2026,,YES,7,871.9357142857143
Cambodia,Siem Reap - Phnom Penh,Siem Reap - Phnom Penh  5 days 4 nights (hotel Memoire D'Angkor + Capri Hotel),,5,22/12/2025 - 06/01/2026,,NO,7,589.2
Vietnam,Long tour,07 days Color of the North - Premium,,7,"28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,NO,7,
Vietnam,Long tour,07 days Color of the North - Premium,,7,"28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,YES,7,
Vietnam,Long tour,07 days Color of the North - Standard,,7,"28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,NO,7,
Vietnam,Long tour,07 days Color of the North - Standard,,7,"28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,YES,7,
Cambodia + Thailand + Vietnam,Long tour,12 days Across Southeast Asia - Premium,,12,"01-03/01/2025
24/01-10/02/2025
30/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,NO,7,
Cambodia + Thailand + Vietnam,Long tour,12 days Across Southeast Asia - Premium,,12,"01-03/01/2025
24/01-10/02/2025
30/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,YES,7,
Cambodia + Thailand + Vietnam,Long tour,12 days Across Southeast Asia - Standard,,12,"01-03/01/2025
24/01-10/02/2025
30/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,NO,7,
Cambodia + Thailand + Vietnam,Long tour,12 days Across Southeast Asia - Standard,,12,"01-03/01/2025
24/01-10/02/2025
30/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,YES,7,
Sri Lanka,Long tour,13 days East Beach stay (01 Jul - 31 Aug 24),,13,,,NO,7,
Sri Lanka,Long tour,13 days East Beach stay (01 Sep - 31 Oct 24),,13,,,NO,7,
Vietnam,Long tour,13 Days South and Central - Premium,,13,"01-03/01
25/01-08/02
30/04-04/05
29/08-02/09
24/12 - 31/12/2025",,NO,7,
Vietnam,Long tour,13 Days South and Central - Premium,,13,"01-03/01
25/01-08/02
30/04-04/05
29/08-02/09
24/12 - 31/12/2025",,YES,7,
Vietnam,Long tour,13 Days South and Central - Standard,,13,"01-07/01
25/01-04/02
28/04-01/05
31/08-02/09/2025",,NO,7,
Vietnam,Long tour,13 Days South and Central - Standard,,13,"01-07/01
25/01-04/02
28/04-01/05
31/08-02/09/2025",,YES,7,
Sri Lanka,Long tour,13 days South Beach Stay (01 Jul - 31 Aug 24),,13,,,NO,7,
Sri Lanka,Long tour,13 days South Beach Stay (01 Sep - 31 Oct 24),,13,,,NO,7,
Vietnam + Laos + Cambodia,Long tour,14 days Asia Express - Premium,,14,"01-03/01/2025
24/01-10/02/2025
30/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,NO,7,
Vietnam + Laos + Cambodia,Long tour,14 days Asia Express - Premium,,14,"01-03/01/2025
24/01-10/02/2025
30/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,YES,7,
Vietnam + Laos + Cambodia,Long tour,14 days Asia Express - Standard,,14,"01-03/01/2025
24/01-10/02/2025
30/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,NO,7,
Vietnam + Laos + Cambodia,Long tour,14 days Asia Express - Standard,,14,"01-03/01/2025
24/01-10/02/2025
30/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,YES,7,
Vietnam,Long tour,14 days Highlight of Vietnam - Premium,,14,"01-03/01/2025
27/01- 08/02/2025
29/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,NO,7,
Vietnam,Long tour,14 days Highlight of Vietnam - Premium,,14,"01-03/01/2025
27/01- 08/02/2025
29/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,YES,7,
Vietnam,Long tour,14 days Highlight of Vietnam - Standard,,14,"01-03/01/2025
27/01- 08/02/2025
29/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,NO,7,
Vietnam,Long tour,14 days Highlight of Vietnam - Standard,,14,"01-03/01/2025
27/01- 08/02/2025
29/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,YES,7,
Vietnam,Long tour,14 days off the beaten Path Vietnam tour - Premium,,14,"01-03/01/2025
27/01- 08/02/2025
29/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,NO,7,
Vietnam,Long tour,14 days off the beaten Path Vietnam tour - Premium,,14,"01-03/01/2025
27/01- 08/02/2025
29/04-02/05/2025
29/08-02/09/2025
24-31/12/2025",,YES,7,
Cambodia + Laos + Vietnam,Long tour,21 days Through Indochina - Premium,,21,"01-03/01/2025
27/01- 08/02/2025
29/04-02/05/2025
29/08-02/09/2025
22/12/2025 - 06/01/2026
Valid till Mar 2026",,NO,7,
Cambodia + Laos + Vietnam,Long tour,21 days Through Indochina - Premium,,21,"01-03/01/2025
27/01- 08/02/2025
29/04-02/05/2025
29/08-02/09/2025
22/12/2025 - 06/01/2026
Valid till Mar 2026",,YES,7,
Cambodia + Laos + Vietnam,Long tour,21 days Through Indochina - Standard,,21,"01-03/01/2025
27/01- 08/02/2025
29/04-02/05/2025
29/08-02/09/2025
22/12/2025 - 06/01/2026
Valid till Mar 2026",,NO,7,
Cambodia + Laos + Vietnam,Long tour,21 days Through Indochina - Standard,,21,"01-03/01/2025
27/01- 08/02/2025
29/04-02/05/2025
29/08-02/09/2025
22/12/2025 - 06/01/2026
Valid till Mar 2026",,YES,7,
Vietnam + Cambodia,Long tour,08 Days South Vietnam + Cambodia - Standard,,8,"22/12/2025 - 06/01/2026
Valid till Mar 2026",,NO,7,
Vietnam + Cambodia,Long tour,08 Days South Vietnam + Cambodia - Standard,,8,"22/12/2025 - 06/01/2026
Valid till Mar 2026",,YES,7,
Vietnam + Cambodia,Long tour,08 Days South Vietnam + Cambodia - Premium,,8,"22/12/2025 - 06/01/2026
Valid till Mar 2026",,NO,7,
Vietnam + Cambodia,Long tour,08 Days South Vietnam + Cambodia - Premium,,8,"22/12/2025 - 06/01/2026
Valid till Mar 2026",,YES,7,
Thailand,Bangkok,Bangkok by Day,,1,,,NO,8,127.1875
Thailand,Bangkok,Bangkok Nocą,,1,,,NO,8,111.71875
Vietnam,Hoi An,Cooking Class Red Bridge haftday package,0.6041666666666667,1,No,,NO,8,37.95918367346938
Vietnam,HCMC,Cu Chi by boat,07:30AM,1,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,NO,8,111.1836734693877
Vietnam,HCMC,Cu Chi by boat,07:30AM,1,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,YES,8,145.8520408163265
Vietnam,HCMC,Culinary Cu Chi ,0.3125,1,29/01-02/02/2025,,NO,8,71.81836734693877
Vietnam,HCMC,Culinary Cu Chi ,0.3125,1,29/01-02/02/2025,,YES,8,103.5928571428571
Vietnam,HCMC,Full Day Saigon Tour,0.3333333333333333,1,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,NO,8,95.51020408163266
Vietnam,HCMC,Full Day Saigon Tour,0.3333333333333333,1,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,YES,8,106.1887755102041
Vietnam,HCMC,Half Day Saigon Tour,0.3541666666666667,1,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,NO,8,46.97140306122449
Vietnam,HCMC,Half Day Saigon Tour,0.3541666666666667,1,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,YES,8,55.58673469387755
Vietnam,Hanoi,Hanoi city tour fullday,08:30AM,1,"28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,NO,8,101.5872448979592
Vietnam,Hanoi,Hanoi city tour fullday,08:30AM,1,"28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,YES,8,131.7183673469388
Vietnam,Hanoi,Hanoi city tour short,08:00AM,1,"02/09/2024
28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,NO,8,73.0719387755102
Vietnam,Hanoi,Hanoi city tour short,08:00AM,1,"02/09/2024
28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,YES,8,98.59591836734693
Vietnam,Hanoi,Hanoi in a bowl,06:30AM,1,"02/09/2024
28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,NO,8,148.0530612244898
Vietnam,Hanoi,Hanoi in a bowl,06:30AM,1,"02/09/2024
28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,YES,8,177.7753316326531
Vietnam,Hanoi,Hanoi in a bowl short,06:30AM,1,"02/09/2024
28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,NO,8,105.2895408163265
Vietnam,Hanoi,Hanoi in a bowl short,06:30AM,1,"02/09/2024
28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,YES,8,133.0359183673469
Vietnam,Hoi An,Hoi An + My Son ,08:30AM,1,24/01-10/02/2025,,NO,8,123.7714285714286
Vietnam,Hue,Hue City tour,08:00AM,1,24/01-10/02/2025,,NO,8,93.55102040816325
Vietnam,Phu Quoc,Jeep tour (Northern Part),09:00AM,1,"Not available on 28.01-01.02/2025
Extra charge on: 2/9, 30/4-01/05, 25/12,31/12 & 01/01",,NO,8,77.625
Vietnam,Phu Quoc,Jeep tour (Southern Part),09:00AM,1,"Not available on 28.01-01.02/2025
Extra charge on: 2/9, 30/4-01/05, 25/12,31/12 & 01/01",,NO,8,77.625
Vietnam,Da Nang,Jeep tour haft day,08:30 AM or 02:00 PM,1,No,,NO,8,84.26880000000001
Vietnam,HCMC,LACAPH coffee workshop experience,,1,to be update,,NO,8,37.24897959183674
Philippines,Manila,Manila 1D Tour,0.3333333333333333,1,to be update,,NO,8,90.0
Philippines,Manila,Manila 1D Tour,0.3333333333333333,1,to be update,,YES,8,162.79375
Vietnam,Mekong Delta,Mekong Delta 1D Tour,0.3333333333333333,1,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,NO,8,72.18873469387755
Vietnam,Mekong Delta,Mekong Delta 1D Tour,0.3333333333333333,1,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,YES,8,93.59885714285716
Vietnam,Ninh Binh,Ninh Binh 1D,08:00AM,1,"
28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,NO,8,89.15668367346939
Vietnam,HCMC,Saigon by night,0.75,1,27/01/2025 - 02/02/2025,,YES,8,65.0
Vietnam,HCMC,Saigon foodie by night,06:00PM,1,"27/01/2025 - 02/02/2025
",,YES,8,97.78571428571428
Vietnam,HCMC,Saigon on the plate,06:30AM,1,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,NO,8,95.83491836734694
Vietnam,HCMC,Saigon on the plate,06:30AM,1,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,YES,8,111.9545599489796
Vietnam,HCMC ,Secret Exprerience Cocktail in Saigon,,1,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,NO,8,83.83673469387756
Singapore,Singapore,Singapore Full day,09:00AM ,1,,,NO,8,
Singapore,Singapore,Singapore Full day,09:00AM ,1,,,YES,8,
SIngapore,Singapore,Singapore fullday (car in the evening),09:00AM ,1,,,NO,8,
SIngapore,Singapore,Singapore fullday (car in the evening),09:00AM ,1,,,YES,8,
Vietnam,Short tour,Hanoi Motorbike Tour,0.75,1,"28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,NO,8,69.828
Vietnam,Short tour,Hanoi Motorbike Tour,0.75,1,"28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2025",,YES,8,70.12567346938776
Vietnam,Short tour,Hanoi by Night Motorbike Tour,,1,,,NO,8,69.828
Vietnam,Short tour,Hanoi by Night Motorbike Tour,,1,,,YES,8,70.12567346938776
Cambodia,Siem Reap,Siem Reap 1 day,,1,,,YES,8,236.9375
Cambodia,Siem Reap,Siem Reap 1 day,,1,,,NO,8,132.0
Singapore,Singapore,Singapore Half Day,09:00AM ,1,,,NO,8,
Singapore,Singapore,Singapore Half Day,09:00AM ,1,,,YES,8,
SIngapore,Singapore,Singapore 2 Days Tour,09:00AM ,2,,,NO,8,
SIngapore,Singapore,Singapore 2 Days Tour,09:00AM ,2,,,YES,8,
Vietnam,Mekong Delta,Mekong Delta 2D Ba Danh,"D1: 08:00 AM
D2: Transfer back 10:00 AM",2,"25/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,NO,8,115.1215170762183
Vietnam,Mekong Delta,Mekong Delta 2D Ba Danh,"D1: 08:00 AM
D2: Transfer back 10:00 AM",2,"25/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,YES,8,161.710806122449
Vietnam,Mekong Delta,Mekong Delta 2D Can Tho,"D1: 08:00 AM
D2: 06:00AM",2,"01/01/2025
27/01-02/02/2025
14/02/2025
08/03/2025
07/04/2025
30/04-01/05/2025
02/09/2025
24-25/12/2025",,NO,8,180.534693877551
Vietnam,Mekong Delta,Mekong Delta 2D Can Tho,"D1: 08:00 AM
D2: 06:00AM",2,"01/01/2025
27/01-02/02/2025
14/02/2025
08/03/2025
07/04/2025
30/04-01/05/2025
02/09/2025
24-25/12/2025",,YES,8,220.5213877551021
Vietnam,Ninh Binh,Ninh Binh 1D,08:00AM,2,"
28/01-02/02/2025
29/04-02/05/2025 
31/08 - 02/09/2026",,YES,8,109.2551020408163
Vietnam,HCMC,Saigon Package (SG Full no 2-decker + By night / Delta 1d),"D1: 08:30AM 
D2: 08:00 AM",2,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,NO,8,177.1777295918367
Vietnam,HCMC,Saigon Package (SG Full no 2-decker + By night / Delta 1d),"D1: 08:30AM 
D2: 08:00 AM",2,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,YES,8,236.9966326530612
Vietnam,HCMC,PQC combo: City Haft + By night + Mekong Delta 1D ,"Day 1:  09:00AM or 10:00AM -  depend on the flight time
Day 2: 08:00AM
",2,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,NO,8,197.7663673469388
Vietnam,HCMC,PQC combo: City Haft + By night + Mekong Delta 1D ,"Day 1:  09:00AM or 10:00AM -  depend on the flight time
Day 2: 08:00AM
",2,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",,YES,8,245.0213010204081
Vietnam,Short tour,Saigon & Mekong from Nha Trang,,2,"""27/01- 02/02/2025
30/04-01/05/2025
02/09/2025""",PLS ALWAYS CHECK FLIGHTS,NO,8,215.2423469387755
Vietnam,Short tour,Saigon & Mekong from Nha Trang,,2,"""27/01- 02/02/2025
30/04-01/05/2025
02/09/2025""",PLS ALWAYS CHECK FLIGHTS,YES,8,262.65625
Vietnam,HCMC,Package Saigon from Mui Ne (SG Full no 2-decker + By night / Delta 1d),,2,"01-02/01/2025
27/01-02/02/2025
07/04/2025
30/04-01/05/2025
02/09/2025
30-31/12/2025",,YES,8,341.5527551020408
Vietnam,HCMC,Package Saigon from Mui Ne (SG Full no 2-decker + By night / Delta 1d),,2,"01-02/01/2025
27/01-02/02/2025
07/04/2025
30/04-01/05/2025
02/09/2025
30-31/12/2025",,NO,8,231.1675255102041
Vietnam,HCMC,Package Saigon from Ho Tram (SG Full no 2-decker + By night / Delta 1d),,2,"01-02/01/2025
27/01-02/02/2025
07/04/2025
30/04-01/05/2025
02/09/2025
30-31/12/2025",,YES,8,285.4864285714286
Vietnam,HCMC,Package Saigon from Ho Tram (SG Full no 2-decker + By night / Delta 1d),,2,"01-02/01/2025
27/01-02/02/2025
07/04/2025
30/04-01/05/2025
02/09/2025
30-31/12/2025",,NO,8,223.8716071428572
Vietnam,Mekong Delta,Mekong Delta 3D back to Saigon,"D1: 08:00AM
D2: 06:00AM
D3: 08:00AM",3,"01-02/01/2025
27/01-02/02/2025
07/04/2025
30/04-01/05/2025
02/09/2025
30-31/12/2025",,NO,8,380.986775510204
Vietnam,Mekong Delta,Mekong Delta 3D back to Saigon,"D1: 08:00AM
D2: 06:00AM
D3: 08:00AM",3,"01-02/01/2025
27/01-02/02/2025
07/04/2025
30/04-01/05/2025
02/09/2025
30-31/12/2025",,YES,8,427.8847346938776
Vietnam,HCMC ,Package from Phuket: Saigon Haft + Mekong Delta 1D,"Day 1: 02:00PM
Day 2: 08:00AM
Day 3: 05:30 AM or depend on the flight",3,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",PLS ALWAYS CHECK FLIGHTS,NO,8,274.3321836734694
Vietnam,HCMC ,Package from Phuket: Saigon Haft + Mekong Delta 1D,"Day 1: 02:00PM
Day 2: 08:00AM
Day 3: 05:30 AM or depend on the flight",3,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",PLS ALWAYS CHECK FLIGHTS,YES,8,296.4132015306122
Vietnam,Hue,Package: Hue + Hoi An,"Day 1: 08:00AM
Day 2: 10:00AM
Day 3: 08:30AM",3,24/01-10/02/2025,,NO,8,400.1530612244898
Vietnam,HCMC,PQC combo: City Haft + By night + Mekong Delta 1D + Cu Chi,"Day 1:  09:00AM or 10:00AM -  depend on the flight time
Day 2: 08:00AM
Day 3: 07:30AM",3,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",PLS ALWAYS CHECK FLIGHTS,NO,8,334.578612244898
Vietnam,HCMC,PQC combo: City Haft + By night + Mekong Delta 1D + Cu Chi,"Day 1:  09:00AM or 10:00AM -  depend on the flight time
Day 2: 08:00AM
Day 3: 07:30AM",3,"27/01- 02/02/2025
30/04-01/05/2025
02/09/2025",PLS ALWAYS CHECK FLIGHTS,YES,8,406.2170918367347
Vietnam,HCMC,PQC combo: City Haft + By night + Mekong Delta 2D Ba Danh,"Day 1: 09:00AM or 10:00AM -  depend on the flight time
Day 2: 08:00AM
Day 3: 10:00AM",3,"25/01- 02/02/2025
30/04-01/05/2025
02/09/2025",PLS ALWAYS CHECK FLIGHTS,NO,8,261.8990204081633
Vietnam,HCMC,PQC combo: City Haft + By night + Mekong Delta 2D Ba Danh,"Day 1: 09:00AM or 10:00AM -  depend on the flight time
Day 2: 08:00AM
Day 3: 10:00AM",3,"25/01- 02/02/2025
30/04-01/05/2025
02/09/2025",PLS ALWAYS CHECK FLIGHTS,YES,8,322.3235969387755
